article_id,title,year,issue,volumn_page,pdf_url
858,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=858
859,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=859
860,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=860
861,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=861
862,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=862
863,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=863
864,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=864
865,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=865
866,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=866
867,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=867
868,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=868
869,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=869
870,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=870
871,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=871
872,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=872
873,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=873
874,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=874
875,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=875
876,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=876
877,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=877
878,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=878
879,PDF,2025,48,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_48.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=879
133,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=133
134,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=134
135,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=135
136,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=136
137,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=137
138,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=138
139,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=139
140,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=140
141,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=141
142,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=142
143,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=143
144,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=144
145,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=145
146,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=146
147,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=147
148,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=148
149,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=149
150,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=150
151,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=151
152,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=152
153,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=153
154,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=154
155,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=155
156,PDF,2022,9,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_9.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=156
79,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=79
80,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=80
81,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=81
82,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=82
83,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=83
84,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=84
85,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=85
87,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=87
88,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=88
89,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=89
90,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=90
91,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=91
94,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=94
96,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=96
97,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=97
99,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=99
101,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=101
102,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=102
104,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=104
106,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=106
107,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=107
109,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=109
114,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=114
117,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=117
118,PDF,2022,6,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_6.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=118
630,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=630
631,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=631
632,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=632
633,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=633
634,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=634
635,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=635
636,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=636
637,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=637
638,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=638
639,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=639
640,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=640
641,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=641
642,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=642
643,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=643
644,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=644
645,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=645
646,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=646
647,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=647
648,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=648
649,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=649
650,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=650
651,PDF,2024,36,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_36.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=651
577,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=577
578,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=578
579,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=579
580,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=580
581,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=581
582,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=582
583,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=583
584,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=584
585,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=585
586,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=586
587,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=587
589,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=589
590,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=590
591,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=591
592,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=592
593,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=593
594,PDF,2024,33,http://tjqk.magtech.com.cn/hzkj_yxb/CN/volumn/volumn_33.shtml,http://tjqk.magtech.com.cn/hzkj_yxb/CN/article/downloadArticleFile.do?attachType=PDF&id=594
